refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_developmental_stage	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_processor_id	refinebio_processor_name	refinebio_processor_version	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR6192245	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C06_scRNA-seq	
SRR6192246	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C07_scRNA-seq	
SRR6192247	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C08_scRNA-seq	
SRR6192248	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C09_scRNA-seq	
SRR6192249	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C10_scRNA-seq	
SRR6192250	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C11_scRNA-seq	
SRR6192251	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_C12_scRNA-seq	
SRR6192252	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D01_scRNA-seq	
SRR6192253	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D02_scRNA-seq	
SRR6192254	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D03_scRNA-seq	
SRR6192255	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D04_scRNA-seq	
SRR6192256	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D05_scRNA-seq	
SRR6192257	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D06_scRNA-seq	
SRR6192258	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D07_scRNA-seq	
SRR6192259	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D08_scRNA-seq	
SRR6192260	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D09_scRNA-seq	
SRR6192261	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D10_scRNA-seq	
SRR6192262	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D11_scRNA-seq	
SRR6192263	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_D12_scRNA-seq	
SRR6192264	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E01_scRNA-seq	
SRR6192265	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E02_scRNA-seq	
SRR6192266	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E03_scRNA-seq	
SRR6192267	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E04_scRNA-seq	
SRR6192268	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E05_scRNA-seq	
SRR6192269	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E06_scRNA-seq	
SRR6192270	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E07_scRNA-seq	
SRR6192271	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E08_scRNA-seq	
SRR6192272	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E09_scRNA-seq	
SRR6192273	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E10_scRNA-seq	
SRR6192274	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E11_scRNA-seq	
SRR6192275	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_E12_scRNA-seq	
SRR6192276	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F01_scRNA-seq	
SRR6192277	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F02_scRNA-seq	
SRR6192278	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F03_scRNA-seq	
SRR6192279	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F04_scRNA-seq	
SRR6192280	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F05_scRNA-seq	
SRR6192281	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F06_scRNA-seq	
SRR6192282	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F07_scRNA-seq	
SRR6192283	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F08_scRNA-seq	
SRR6192284	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F09_scRNA-seq	
SRR6192285	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F10_scRNA-seq	
SRR6192286	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F11_scRNA-seq	
SRR6192287	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_F12_scRNA-seq	
SRR6192288	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G01_scRNA-seq	
SRR6192289	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G02_scRNA-seq	
SRR6192290	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G03_scRNA-seq	
SRR6192291	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G04_scRNA-seq	
SRR6192292	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G05_scRNA-seq	
SRR6192293	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G06_scRNA-seq	
SRR6192294	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G07_scRNA-seq	
SRR6192295	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G08_scRNA-seq	
SRR6192296	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G09_scRNA-seq	
SRR6192297	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G10_scRNA-seq	
SRR6192298	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G11_scRNA-seq	
SRR6192299	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_G12_scRNA-seq	
SRR6192300	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H01_scRNA-seq	
SRR6192301	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H02_scRNA-seq	
SRR6192302	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H03_scRNA-seq	
SRR6192303	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H04_scRNA-seq	
SRR6192304	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H05_scRNA-seq	
SRR6192305	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H06_scRNA-seq	
SRR6192306	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H07_scRNA-seq	
SRR6192307	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H08_scRNA-seq	
SRR6192308	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H09_scRNA-seq	
SRR6192309	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H10_scRNA-seq	
SRR6192310	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H11_scRNA-seq	
SRR6192311	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t48	t48	BJ_MYO_R2_T48_H12_scRNA-seq	
SRR6192312	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A01_scRNA-seq	
SRR6192313	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A02_scRNA-seq	
SRR6192314	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A03_scRNA-seq	
SRR6192315	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A04_scRNA-seq	
SRR6192316	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A05_scRNA-seq	
SRR6192317	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A06_scRNA-seq	
SRR6192318	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A07_scRNA-seq	
SRR6192319	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A08_scRNA-seq	
SRR6192320	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A09_scRNA-seq	
SRR6192321	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A10_scRNA-seq	
SRR6192322	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A11_scRNA-seq	
SRR6192323	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_A12_scRNA-seq	
SRR6192324	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B01_scRNA-seq	
SRR6192325	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B02_scRNA-seq	
SRR6192326	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B03_scRNA-seq	
SRR6192327	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B04_scRNA-seq	
SRR6192328	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B05_scRNA-seq	
SRR6192329	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B06_scRNA-seq	
SRR6192330	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B07_scRNA-seq	
SRR6192331	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B08_scRNA-seq	
SRR6192332	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B09_scRNA-seq	
SRR6192333	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B10_scRNA-seq	
SRR6192334	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B11_scRNA-seq	
SRR6192335	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_B12_scRNA-seq	
SRR6192336	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C01_scRNA-seq	
SRR6192337	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C02_scRNA-seq	
SRR6192338	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C03_scRNA-seq	
SRR6192339	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C04_scRNA-seq	
SRR6192340	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C05_scRNA-seq	
SRR6192341	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C06_scRNA-seq	
SRR6192342	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C07_scRNA-seq	
SRR6192343	SRP120552		hfib-myod line						HOMO_SAPIENS	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True	333	Tximport	v1.23.4-hotfix				SRA	foreskin human fibroblasts	bj_myo_r2_t72	t72	BJ_MYO_R2_T72_C08_scRNA-seq	
